"","Date","BTC","ETH","USDT","BNB","XRP","ADA","LTC"
"33",2018-02-03,0.0382326529098993,0.0513293938041794,0.0106052176238891,0.0100392710604975,0.0434150599334902,0.116610733617093,0.198648835097154
"34",2018-02-04,-0.102990837832449,-0.144060162911454,0.00876989274303618,-0.142046059764092,-0.124708289232917,-0.14579040899817,-0.0793539579166342
"35",2018-02-05,-0.173982115309158,-0.178901938411885,-0.013777867695302,-0.232330413197675,-0.164754867124957,-0.147241273620932,-0.166430863302842
"36",2018-02-06,0.108709190759237,0.127828183338436,0.0137382680477336,0.212053247176918,0.115363384285519,0.121741130798997,0.131831395654706
"37",2018-02-07,-0.0172619060129815,-0.0465239988767303,-0.00864041488038853,-0.0236634157141955,-0.0700124810391781,-0.0825757551247539,-0.0340580297608044
"38",2018-02-08,0.0811541619759417,0.0771733075769791,0.0173344075420728,0.0599909880401248,0.106522577891751,0.0463103761992649,0.0783453218128968
"39",2018-02-09,0.0554635506662553,0.0776779487260608,-0.0166256513794168,0.124022361045548,0.169943276021581,0.0936761816728428,0.092492522704294
"40",2018-02-10,-0.0132591225077086,-0.0268895193051639,0.00158539476125416,-0.0499924227997179,0.114993069046461,0.0357918210618309,-0.0523178485525361
"41",2018-02-11,-0.058748263408873,-0.0546439902831199,-0.00444245247825958,-0.0613815144642337,-0.0641986270990657,-0.0931593526150823,-0.0433644132813126
"42",2018-02-12,0.0934749976619216,0.0642350495758776,0.000839276590884884,0.0685403807637361,0.0737444181856099,0.0385840424729542,0.0810344676159653
"43",2018-02-13,-0.0374666353125086,-0.0273639632507025,0.00100939949305815,-0.0366730064723044,-0.0508547169970459,-0.0290426402494961,-0.0125312615862371
"44",2018-02-14,0.0991607409936108,0.0885949208986485,-0.000329691741211288,0.146108888218442,0.105407233987187,0.0612846272306999,0.290593735638747
"45",2018-02-15,0.0683618402486879,0.0144208597591903,0.00462571481481776,0.0497484407728143,0.00457946685796598,0.0309099912101632,0.0550157584340906
"46",2018-02-16,0.00661757363802806,0.00769094020830252,-0.00329762043476141,0.0244446876770991,-0.00772907576086218,-0.013670036699568,0.0206263403998825
"47",2018-02-17,0.0823828387847243,0.0311807338898173,0.00159537375547148,0.0426172682107672,0.0571642718991734,0.0390316307335012,-0.00286776866900861
"48",2018-02-18,-0.0517921729735509,-0.0529027633420549,0.00148340653119693,-0.0882058780695564,-0.0727236540218125,-0.0851288588957994,-0.0616950941351399
"49",2018-02-19,0.0618736989553312,0.0213565439692473,-0.0045667643431888,0.0342855039694218,0.0211586431752662,0.0150667509327221,0.0333719747050604
"50",2018-02-20,0.0157677392873961,-0.0527450105987448,0,-0.111763310389257,-0.0492157978084309,-0.0329610715283462,0.0429713798783373
"51",2018-02-21,-0.0645917021854299,-0.052035885583388,0.000359715828377362,-0.0543262277420897,-0.0704093854924968,-0.0385882487713962,-0.0874553481470892
"52",2018-02-22,-0.0662612110238872,-0.0446618368796221,0.00311212883224395,-0.0521599979802762,-0.075247857959605,-0.0757005069490046,-0.0883656127479772
"53",2018-02-23,0.0291656796569875,0.0612511211800272,-0.00251288984779967,0.0848081692167213,0.05882942679927,0.0216277978069252,0.0692338631258175
"54",2018-02-24,-0.048535445203056,-0.0277767079122206,0.00126720598076063,-0.058442817268371,-0.0455246566299035,-0.0667449091115088,0.000539683003803581
"55",2018-02-25,-0.0152319775435927,0.00509693058020133,-0.00249603260611,0.0221433056170692,-0.0115023801096149,0.063190528480739,0.051432996313415
"56",2018-02-26,0.0701155398101871,0.0285937998639109,-0.000779038601808762,0.0577564323155295,0.0140734589455131,-0.0167010541009264,0.00220643119781449
"57",2018-02-27,0.0340346060941545,0.0102428399988463,0.0009589612355619,0.0737199647099045,-0.0100349341482896,-0.0083072757152558,-0.0199430550517929
"58",2018-02-28,-0.0310294705654357,-0.0266142263384416,-0.00161746699176007,-0.0210168840342359,-0.046147046995995,-0.0708656175988236,-0.0653590895725955
"59",2018-03-01,0.0518268760086826,0.0196846080069086,0.00151751396959724,0.00682648644146466,0.0259315212778877,-0.0265308651043252,0.0332277217856749
"60",2018-03-02,0.0122883908657929,-0.017752362359352,-0.000689948281250631,-0.0274824984025197,-0.019802756558199,-0.03644150269023,0.013289137711145
"61",2018-03-03,0.0357318316715336,0.00043399309154779,0.00113965822592012,-0.000675057625659114,-0.00257433248068851,0.012197709689721,-0.00904070192583095
"62",2018-03-04,0.0019910549606017,0.0109670880494112,-0.00326047758872808,0.0126618437705117,0.102251493355294,0.0123133955715446,0.0148715214697405
"63",2018-03-05,0.00525865029488237,-0.0151063614555111,0.00125421008228571,-0.0232284401865729,-0.0470052552928322,-0.0105781480988289,-0.0123491147825829
"64",2018-03-06,-0.0710173788152488,-0.0439820224165705,0.00163652077873556,-0.0745278828036983,-0.0387679341928392,-0.0420831969986121,-0.0715109038225554
"65",2018-03-07,-0.0785471416334573,-0.081738345026932,0.00197705483324158,-0.0379539627163056,-0.057623750165722,-0.143215686144819,-0.0562955496174257
"66",2018-03-08,-0.058957511283749,-0.0662161587843721,0.0034156745799064,-0.0835800865528817,-0.0534614149267489,-0.109006288202996,-0.0514975256715342
"67",2018-03-09,-0.00613478804045897,0.0339339207173479,-0.00423398073192946,0.000316419338869167,0.028533498429564,0.0020903262482379,0.0586233952095502
"68",2018-03-10,-0.0518201479906573,-0.0593843361909742,0.00351795464594502,-0.0802959554573923,-0.0645685692533938,-0.057106793989166,-0.0517298343172303
"69",2018-03-11,0.0773108269557969,0.0517037919382641,-0.00134393234863819,0.0753892352131613,0.0423900309278916,0.062899879597259,0.0611844850567164
"70",2018-03-12,-0.039774699575009,-0.0330391079799285,-0.00148540295182812,-0.0285839717666336,-0.0368557247842009,0.00100174419181553,-0.058363994626152
"71",2018-03-13,-0.00111636151793526,-0.0129494004864358,-0.00250425539413829,0.229700959990395,-0.0142538146197766,-0.00311585306747996,-0.0138526804784264
"72",2018-03-14,-0.106032020017409,-0.117420684976702,0.0029032379938153,-0.12135718958235,-0.117873262605714,-0.111163391600936,-0.0872130944789955
"73",2018-03-15,0.00374768412971349,-0.0048743766679129,-0.00146704416964501,0.0154912560540565,-0.0066225170943755,-0.0719440325403066,0.0207331656713769
"74",2018-03-16,0.00450614188098797,-0.0158919059610145,-0.00272923231409088,0.00134428698361865,-0.0115527177242722,-0.0374769232263714,0.00590436549014405
"75",2018-03-17,-0.0518681341396707,-0.0847442318208679,0.00306874003116699,-0.0136561700486441,-0.077506005782061,-0.144809094726048,-0.0784337689746053
"76",2018-03-18,0.0380205854713811,-0.0259034319345685,0.00145657730147167,-0.00400121160877331,0.0322725331925519,0.0089541892111622,0.00719779167292244
"77",2018-03-19,0.0483021067078173,0.0330183843374634,-0.0132599548296602,0.00455737030185376,0.1284607011594,0.235638567084899,0.0448529124946217
"78",2018-03-20,0.0322437188765061,0.000806130928889814,0.00701165957723436,0.0185301167777383,-0.0538512759629247,0.0362637383322399,0.0465293424867088
"79",2018-03-21,0.00177221001673544,0.00814550675862602,0.00241674282338916,0.0858357691307567,-0.0230068175168698,0.0394276870872201,0.00139107781897251
"80",2018-03-22,-0.0227457296286158,-0.0400076753724629,-0.000262232601819187,0.00840974016087292,-0.0456004103512127,-0.0466064617835195,-0.0323419649096923
"81",2018-03-23,0.0171687109887273,-0.000153813363591659,-0.00879447177088779,0.153604152991608,-0.0299719888991425,-0.0724561871009292,0.0250990782038327
"82",2018-03-24,-0.024106835371871,-0.0247278553902816,0.0188718347731618,0.108982458583554,-0.00297250613789712,-0.00030650531339682,-0.0500986020779663
"83",2018-03-25,-0.0200823393407106,-0.00409629529025767,-0.00937289379666832,-0.0236558367383925,0.000950792658562071,-0.0245915347236627,0.00283379451949272
"84",2018-03-26,-0.0342897149450287,-0.0677338558576776,0.00371824844188453,-0.0581137152480177,-0.0683593262183092,-0.0954098570451678,-0.0702702958443755
"85",2018-03-27,-0.0469291968630241,-0.0848000429949031,-0.00179549379414638,-0.0469417566258383,-0.0366039947193211,-0.0798609666837395,-0.094399766079336
"86",2018-03-28,0.0153845994943538,-0.00856102160746896,-0.00240502231563586,0.0114132918028175,0.000147069128811239,0.0325886659830736,-0.0301452443239256
"87",2018-03-29,-0.104429508585685,-0.145189868258388,-0.000581631959503094,-0.132476511740497,-0.122208238337215,-0.0859067062093656,-0.13874644144105
"88",2018-03-30,-0.0391592240815495,0.0222321679547006,0.000320389917266625,0.0150198720740584,-0.00381166995618542,0.00222380239286024,0.0336026932341742
"89",2018-03-31,0.0119749651985455,0.00458099004105871,0.00182726272054613,0.0659390558143071,0.00545642002028567,0.0574832959032602,-0.0169302994436773
"90",2018-04-01,-0.0187155633554958,-0.0434310949302343,-0.000959721754376458,0.00093119556861998,-0.0546979532987957,-0.0335944101689302,-0.0119486213202115
"91",2018-04-02,0.0344045007360894,0.0178012751266116,0.000320009603018908,0.131442905396176,0.0316672652996325,0.0365786841189619,0.0348309189661
"92",2018-04-03,0.0512233527616406,0.075891837157517,0.000239940016147405,0.0569792388588119,0.108454659717442,0.097769027301402,0.119649512055141
"93",2018-04-04,-0.0842247557328584,-0.0912304286547254,0.000459724173597577,-0.0916688052088909,-0.106573022677281,-0.104370685326135,-0.127171039271555
"94",2018-04-05,-0.00620106892383987,0.00704135938284444,0.00169714919739285,0.021360981002894,-0.011690153100515,-0.0433984330664583,0.00605360878407079
"95",2018-04-06,-0.0260504209972385,-0.0343675466649902,-0.00143739855654628,-0.0157983214576731,-0.0398517298086784,-0.029380474793228,-0.051465151389622
"96",2018-04-07,0.0405697787042367,0.0397855831135594,-0.00144546976436715,0.0159669331814047,0.0237199209908043,0.0296224493064267,0.0270705280807508
"97",2018-04-08,0.0161371745460102,0.0386751580341142,-0.00284003871420937,-0.0275194082325556,0.0253609540587134,0.0511255988349037,0.0120634983099838
"98",2018-04-09,-0.0366556129024289,-0.00496098807413059,0.000748108203710643,-0.0207879610629428,-0.0172198241741892,-0.0225579058726974,-0.0230474271182519
"99",2018-04-10,0.00941241512265556,0.0386800414312329,-0.000199507647870026,0.0140477952782234,0.000154505146751859,0.0209474040323287,-0.00634234180854154
"100",2018-04-11,0.0193528155278919,0.038587470960369,0.00289747029661957,0.0160467610794783,0.0923154432902852,0.0600845758937622,0.0346448814626798
"101",2018-04-12,0.124126935841774,0.135349256040743,-0.0034240006692767,0.0573232831813688,0.153059139210805,0.245522255861571,0.0892583012711867
"102",2018-04-13,0.000850158017627223,-0.0004180379841765,0.00206842095145197,0.0441230830654735,0.0147615924286133,-0.0567108927459929,-0.0312642887573666
"103",2018-04-14,0.0113688587589085,0.0175882583357633,0.000871583580345612,-0.0218370811875781,-0.0092941466699189,0.00159946220428763,0.00747081153601225
"104",2018-04-15,0.0420365599130896,0.0585234988598308,-0.00116495073143659,-0.0141125855720631,0.0766318516535544,0.0973525549226002,0.0445302440628996
"105",2018-04-16,-0.0330081291784534,-0.0394260049861436,-0.00101192578094724,-0.0672069478900247,-0.0285894889871749,0.147771851321099,-0.028498671341552
"106",2018-04-17,-0.0196212591121618,-0.0162777897690178,0.00096586032192184,-0.0367523452101257,-0.00964081908752806,-0.0516612659352364,0.0351634960233537
"107",2018-04-18,0.032535927558623,0.0426168427826008,-0.000948819432306864,0.042118755618727,0.0761775776070676,0.0659558726397695,0.0518133678337893
"108",2018-04-19,0.0159064964366351,0.0789296576377127,-0.00042510655875771,0.00624486870100593,0.110771476124498,0.0451250672038323,0.0440383775816695
"109",2018-04-20,0.0643764846540371,0.0808631591534512,0.00115558690960497,0.0178600531996706,0.154684103483774,0.100813148883455,0.0612243361938658
"110",2018-04-21,0.00560836257821684,-0.0169079251535642,0.000676896236428327,0.0619148456528844,-0.0571616589653646,-0.0360516006058615,-0.0433803696467975
"111",2018-04-22,-0.0105233094893009,0.0268337923102688,-0.00282476719123062,-0.0382841190654499,-0.00356606833770875,-0.0175143121169483,-0.014609292674903
"112",2018-04-23,0.0144836977229765,0.0327265187884098,0.00165593257243605,0.0565710116362052,0.00762834532125963,0.0102368805206605,0.0366430338206136
"113",2018-04-24,0.0823531991664321,0.0972257791943054,0.00690402805876335,0.113699774720747,0.0641964674279536,0.0812022557050333,0.0851306402035687
"114",2018-04-25,-0.0919321066798968,-0.140368772981811,-0.0129734375803162,-0.138548542853732,-0.154942087292223,-0.141274552033071,-0.135562790909566
"115",2018-04-26,0.0480882102151128,0.074188408001687,0.007838656040936,0.0976064485413243,0.0627021343409025,0.0800534679097064,0.0597611323999416
"116",2018-04-27,-0.0322395933124753,-0.0240911714001033,0.00452748701772651,-0.0223936044996841,-0.0462532459229335,-0.0199257086568862,-0.0519102997828717
"117",2018-04-28,0.0394291828541107,0.0550912913297922,-0.00480663371112563,0.059009572213772,0.0595268128367937,0.215524012170944,0.042870310298551
"118",2018-04-29,0.00752361414748215,0.00758149860749846,-0.00132074952448148,-0.00951214028246072,0.0103353367509343,0.019872536631033,0.00872757530513457
"119",2018-04-30,-0.0191360409673145,-0.0279042249025565,0.000904386033143815,-0.0506845331698335,-0.0407371159035481,-0.0613963744095642,-0.0341235059717837
"120",2018-05-01,-0.0132401666872877,0.00549143686555986,0.00456550878444402,-0.0103806188428112,0.00413137852455139,0.0438097380687465,7.40962710112924e-05
"121",2018-05-02,0.0127390013493933,0.0198954083941913,-0.00602314517748115,0.0171421769853705,0.0208028549771754,0.0375553802207687,0.0205895262309221
"122",2018-05-03,0.0535371579224346,0.126156754232128,0.000510163950091785,0.0167509026508647,0.0291057274979733,-0.00730603994458844,0.0631575201936609
"123",2018-05-04,-0.00443317033980684,0.00777044672102356,0.000589020790029482,-0.0222974447230521,0.0123333780528197,-0.0261067504534717,0.0443922135766596
"124",2018-05-05,0.0160943550644657,0.0380830611011218,-0.00228288512530483,0.00273188035344995,0.0107312982611737,0.0169469452523203,0.0518020835347483
"125",2018-05-06,-0.0208433830851043,-0.0296074381596369,0.00092099976111243,-0.0301033281787699,-0.0379200941878201,-0.0455632518243449,-0.0341145105623228
"126",2018-05-07,-0.0296209231203477,-0.0499264105357255,3.50975888493958e-05,-0.0173706036325809,-0.0455260783080942,-0.0433373856842835,-0.0411191675955988
"127",2018-05-08,-0.014853101404638,-0.00115225206824565,0.00488458010117323,-0.0127427683169112,-0.0226790665960741,-0.0205695633194493,-0.0324346387227567
"128",2018-05-09,0.00973707854672767,-0.00077331559179683,-0.0016078859768011,0.0803008093090253,-0.0147612878971916,-0.014599650373434,-0.0161812027918824
"129",2018-05-10,-0.0306232671281172,-0.03379458789707,0.000829233007029277,-0.0591353015333111,-0.0561662207087925,-0.0854547960940803,-0.0468344186994134
"130",2018-05-11,-0.0689361066756771,-0.067823604835568,0.000908369539249988,-0.0615210208278393,-0.101653078708564,-0.132861783916798,-0.0889269940668144
"131",2018-05-12,0.00748238977669402,0.00946377046434232,-0.0011480770971783,-0.0038553818699496,0.0170622146330461,0.0406978935886701,0.0341611492821636
"132",2018-05-13,0.0254297692185528,0.0668745478634527,0.00214533472158796,0.0134140585416617,0.0679826039223466,0.0537392545676134,0.0188925435625115
"133",2018-05-14,-0.000819964669865669,-0.00402578474612536,-0.00197553593274429,-0.0190852830574708,-0.00652477752802327,-0.0445468449817565,0.0213897076438787
"134",2018-05-15,-0.0239644741669931,-0.0301227972675661,-0.000129843538718672,-0.023815422787575,-0.0588018089857073,-0.0497826692374425,-0.0544930576843096
"135",2018-05-16,-0.0167724820848143,-0.00257215629319773,-0.00118935194346772,-0.0247552746850465,0.0219352462696596,-0.0146363908400253,-0.0043847776707393
"136",2018-05-17,-0.0333515397177315,-0.0498658530632507,0.000239983202327582,0.0165420042648034,-0.0677416957224952,-0.0508509892832098,-0.0477593048092392
"137",2018-05-18,0.0191681767187681,0.031765130217443,0.000919402453211843,0.194111653956325,0.0192703521129269,0.00768593013541352,0.0244331015667462
"138",2018-05-19,-0.000459450205150702,0.0031102614965599,-0.000749449189950045,-0.0605812641401684,-0.00527780374376213,-0.00930010896968314,-0.00543157138512562
"139",2018-05-20,0.0317524874209152,0.0266876136116946,-0.00124332528968823,-0.00901869423125045,0.0341815918051045,0.0515325051411734,0.0318405398098287
"140",2018-05-21,-0.0111338769618179,-0.0228302531195012,0.00384898833742546,0.0419269385345417,-0.0270049431718039,-0.0288984337694198,-0.0378518018468696
"141",2018-05-22,-0.0458394713730996,-0.0764772986012838,0,-0.0556416592835216,-0.0542949021555905,-0.10334429600986,-0.0443335554359771
"142",2018-05-23,-0.0620676594542395,-0.104300816843169,0.00104634312657059,-0.0979476716619927,-0.0738762409004133,-0.100885656137919,-0.0755388795908063
"143",2018-05-24,0.00389828275578274,0.0306602425558004,-0.00519464050281087,0.0291984139688894,0.0526318877928866,0.0297014515017339,0.0272743470361156
"144",2018-05-25,-0.0142295215841095,-0.0252788131915293,0.00162260234134061,0.000592118687109621,-0.033786051468681,-0.0406946035851141,-0.0262021393419162
"145",2018-05-26,-0.0167515492142716,0.000930176338094668,-0.000549909278829053,-0.0193198102917349,0.00278988077589276,-0.0205836753012342,-0.00980157515363178
"146",2018-05-27,0.00167620904601762,-0.0251955626342565,-0.000708328694116043,-0.012087717009551,-0.00790933748178329,-0.0154312973794747,-0.0024125309867351
"147",2018-05-28,-0.0320251598127239,-0.10412964274233,0.00330523983105169,-0.0580977317364439,-0.0958895728302495,-0.102026838247569,-0.0557136714920778
"148",2018-05-29,0.0460906116660951,0.0913356693158542,-0.00180713618173464,0.0553889623311789,0.0849062861976412,0.150596297407541,0.0689821269117052
"149",2018-05-30,-0.00888094232161762,-0.0103078001477943,-0.000952806176040751,-6.36370144908582e-05,0.00758210777312495,0.0383941271476695,-0.0171661358593562
"150",2018-05-31,0.01176467845319,0.0317551067803076,-0.0017259593918836,0.121166966420911,0.011170145991824,0.0645154322533581,0.00459240145319217
"151",2018-06-01,0.00628912255988823,0.00414276268922275,0.00298850693636018,0.00355949867576121,0.0173825115733928,-0.0120924995103739,0.0154716456561567
"152",2018-06-02,0.0134346003632242,0.0200799387859191,-0.00748053144356428,0.0303545028291636,0.0317152602294655,0.0232548475026448,0.0278940057481822
"153",2018-06-03,0.00999764948830162,0.0438384150704722,0.00659101617070449,-0.00777554121452617,0.0422287264089322,0.00180743025672636,0.0176285860222877
"154",2018-06-04,-0.027016223218121,-0.0418515660276757,0.00041986984651784,-0.021154494934692,-0.0146780060273536,-0.063988751328871,-0.0456226760006774
"155",2018-06-05,0.0157499611592833,0.0271465681871942,0.000499615306614495,0.0896904905928188,0.0232968307975842,0.0297159356067244,0.0148841014479925
"156",2018-06-06,0.00264528650106932,-0.00358255501881821,-0.00032971809401919,0.100441106004857,-0.00328152433971484,-0.0217621177257274,-0.00426539250024315
"157",2018-06-07,0.00316461333168228,-0.00319557043105334,-0.00194054396109904,-0.0587684096042893,0.0049241557819486,-0.0215639505558895,0.00200325692173031
"158",2018-06-08,-0.00696856430041315,-0.00681443162517148,0.00303918176086933,0.000657714802930087,-0.00559717713946061,-0.0276671580206582,-0.011113550544322
"159",2018-06-09,-0.0122638676067339,-0.00586502519023479,0.00427319151937864,-0.0192703794802429,-0.0218703295597275,-0.016036706512245,-0.0197042265216254
"160",2018-06-10,-0.104293336249551,-0.126646611858034,-0.00784818638944092,-0.118157404109797,-0.114927343325975,-0.133314399365658,-0.0952473158271676
"161",2018-06-11,0.0176591797448946,0.0128426573195348,0.00371473495373449,0.0811668373909402,0.0267422528312873,0.0246391056370749,0.00439970885339313
"162",2018-06-12,-0.0481304734602101,-0.0707800550021184,-0.00115843624079917,-0.0102778782342518,-0.070522847758898,-0.0845371076148446,-0.0649776225798932
"163",2018-06-13,-0.0359542735181542,-0.0397224853881281,0.00275408047152671,-0.0427429536783274,-0.0515239738499244,-0.0377851201644485,-0.0685633274718826
"164",2018-06-14,0.049982602733694,0.0847809730347908,0.000418435059007254,0.0207710524036581,0.0486295694824194,0.0719517666130631,0.0725453838266592
"165",2018-06-15,-0.0333218741268677,-0.0568802719728358,0.00298374083810943,0.0102060104287038,-0.0429524092192452,-0.0574754883744039,-0.0452788857685861
"166",2018-06-16,0.0143897227233278,0.0174395676413441,-0.00269492354291725,0.0493403116775663,-0.00545087508865616,0.00132019705459351,0.00927662824789887
"167",2018-06-17,-0.00779963466637135,0.00161185528847962,0.00123400290324234,0.0475327216751999,-0.0123576360935105,-0.0097552123732949,-0.0152254698939682
"168",2018-06-18,0.0356011913348588,0.0361901312388619,-0.00263903634199523,0.0179869457672325,0.0174141666724887,0.0168177556787327,0.027873523196229
"169",2018-06-19,0.00520115822623701,0.0360847510542132,-0.00260602728551418,-0.0107269494579846,0.0223094921521885,0.0185213956084031,0.000189216961082649
"170",2018-06-20,0.000975878570539379,-0.00314453011431137,-0.00139166195976047,-0.0389348214270279,-0.018982907356162,-0.0315972453546637,-0.00857796097820085
"171",2018-06-21,-0.00693154941643925,-0.0167373369932928,0.00170154575581748,0.0598938464152078,-0.00839994474112715,-0.0213958951327526,-0.0109585180859683
"172",2018-06-22,-0.10092513461413,-0.124103885362948,0.0024656493801925,-0.0894639798842207,-0.0936908100964346,-0.125616082368172,-0.130398867884936
"173",2018-06-23,0.0128678806013536,0.0185109205316731,-0.00101746659617058,-0.00274200607823837,0.00886708439298122,-0.0141950551926801,-0.0294893023627826
"174",2018-06-24,0.00174290782713804,-0.0361509798206212,0.00310899666492942,-0.0736094952671888,-0.0287095525475272,-0.03818315719153,-0.0223609520909642
"175",2018-06-25,0.0122280847954048,0.00574740741333545,-0.0044672311691514,0.0322346038735736,0.00911871513451356,0.0191518399839161,0.0129919270546308
"176",2018-06-26,-0.0251997686319854,-0.0616891338420213,-5.99646208918236e-05,-0.0551706826070548,-0.054936532076964,-0.0701980757263003,-0.062612696761672
"177",2018-06-27,0.0103602262102473,0.0219242731863609,-0.0026269783107756,-0.00496271887294774,0.031024616546031,0.0106097397034305,0.0481663055185643
"178",2018-06-28,-0.042075519025941,-0.0462654651143399,-0.000743811960144609,0.00528844485530655,-0.0477045874115799,-0.0658680927821961,-0.0736873434207021
"179",2018-06-29,0.051961304281571,0.0317930467841183,0.00613541484042602,0.0268236190110142,0.0102536787036239,0.0522482522828191,0.0499665216131903
"180",2018-06-30,0.0294262689960423,0.0430300375188226,-0.00413279443596449,0.0101969278129776,0.0286425367074216,0.0908095688657442,0.032537600436064
"181",2018-07-01,-0.00284291545851012,-0.00277636695218497,-0.000371368959324968,-0.0174256165929493,-0.0105369327517105,0.0324239937819987,-0.0139975767663038
"182",2018-07-02,0.0351359761213068,0.0461284693050165,3.80441311968651e-05,0.0114929115886153,0.0522853069163953,0.107062206025051,0.0606131851514541
"183",2018-07-03,-0.0128717255076545,-0.0237402944471742,0.00146160024699294,-0.0277728943217203,-0.00185104212548836,-0.0493605260644973,-0.00182908548036664
"184",2018-07-04,0.0103542081488577,0.00670521549512859,-0.00112527299741184,-0.011782795935439,0.00988456327732856,0.00202244652262995,0.00460388627142371
"185",2018-07-05,0.00628411922459904,0.0150661619328467,0.00692655119142786,-0.0111287765452017,-0.0173273394101377,-0.0135989370635509,-0.0204906426918611
